,purpose,tfn_at,hh_type,mode,period,split,trips,total_trips,split_method,mode_period
10534,2,12,3,6,5,0.0,0.0,31.24649003304587,TBD,6_5
10535,2,12,3,6,6,0.0,0.0,31.24649003304587,TBD,6_6
10536,2,12,3,7,1,0.0,0.0,31.24649003304587,TBD,7_1
10537,2,12,3,7,2,0.0,0.0,31.24649003304587,TBD,7_2
10538,2,12,3,7,3,0.0,0.0,31.24649003304587,TBD,7_3
10539,2,12,3,7,4,0.0,0.0,31.24649003304587,TBD,7_4
10540,2,12,3,7,5,0.0,0.0,31.24649003304587,TBD,7_5
10541,2,12,3,7,6,0.0,0.0,31.24649003304587,TBD,7_6
10542,2,12,4,1,1,0.011914920517088708,4.35952617150306,365.8879776202038,TBD,1_1
10543,2,12,4,1,2,0.036631651195575106,13.403080772837695,365.8879776202038,TBD,1_2
10544,2,12,4,1,3,0.0,0.0,365.8879776202038,TBD,1_3
10545,2,12,4,1,4,0.003271261900448456,1.19691540102111,365.8879776202038,TBD,1_4
10546,2,12,4,1,5,0.0,0.0,365.8879776202038,TBD,1_5
10547,2,12,4,1,6,0.0,0.0,365.8879776202038,TBD,1_6
10548,2,12,4,2,1,0.008525603762815848,3.1194159187678903,365.8879776202038,TBD,2_1
10549,2,12,4,2,2,0.0,0.0,365.8879776202038,TBD,2_2
10550,2,12,4,2,3,0.0,0.0,365.8879776202038,TBD,2_3
10551,2,12,4,2,4,0.0,0.0,365.8879776202038,TBD,2_4
10552,2,12,4,2,5,0.0,0.0,365.8879776202038,TBD,2_5
10553,2,12,4,2,6,0.0,0.0,365.8879776202038,TBD,2_6
10554,2,12,4,3,1,0.3136753806460643,114.77005065383608,365.8879776202038,TBD,3_1
10555,2,12,4,3,2,0.1728886657145722,63.257884251760295,365.8879776202038,TBD,3_2
10556,2,12,4,3,3,0.07611668659129306,27.850180520039103,365.8879776202038,TBD,3_3
10557,2,12,4,3,4,0.1287078157933101,47.09264242452795,365.8879776202038,TBD,3_4
